,Date,Persian_Date,Open,Low,High,Close
152,2016/07/21,1395/04/31,"35,080","35,030","35,180","35,030"
153,2016/07/20,1395/04/30,"35,150","35,030","35,210","35,130"
154,2016/07/19,1395/04/29,"35,080","35,000","35,230","35,190"
155,2016/07/18,1395/04/28,"35,270","34,990","35,270","35,150"
156,2016/07/17,1395/04/27,"35,150","34,940","35,150","35,120"
157,2016/07/16,1395/04/26,"35,120","35,080","35,210","35,110"
158,2016/07/14,1395/04/24,"35,130","34,990","35,220","35,040"
159,2016/07/13,1395/04/23,"35,320","34,990","35,320","35,010"
160,2016/07/12,1395/04/22,"35,290","35,070","35,290","35,120"
161,2016/07/11,1395/04/21,"35,070","34,940","35,070","35,010"
162,2016/07/10,1395/04/20,"34,810","34,750","35,030","34,970"
163,2016/07/09,1395/04/19,"34,900","34,760","34,900","34,830"
164,2016/07/05,1395/04/15,"34,930","34,780","34,930","34,870"
165,2016/07/04,1395/04/14,"34,830","34,680","34,880","34,870"
166,2016/07/03,1395/04/13,"35,120","34,790","35,120","34,790"
167,2016/07/02,1395/04/12,"35,340","35,110","35,350","35,160"
168,2016/06/30,1395/04/10,"35,310","35,290","35,370","35,290"
169,2016/06/29,1395/04/09,"34,910","34,910","35,190","35,190"
170,2016/06/28,1395/04/08,"34,870","34,870","35,000","34,890"
171,2016/06/26,1395/04/06,"34,710","34,710","34,890","34,850"
172,2016/06/25,1395/04/05,"34,550","34,550","34,610","34,610"
173,2016/06/22,1395/04/02,"34,620","34,620","34,650","34,630"
174,2016/06/21,1395/04/01,"34,570","34,570","34,610","34,600"
175,2016/06/20,1395/03/31,"34,550","34,550","34,580","34,550"
176,2016/06/19,1395/03/30,"34,560","34,540","34,570","34,540"
177,2016/06/18,1395/03/29,"34,540","34,540","34,540","34,540"
178,2016/06/16,1395/03/27,"34,590","34,550","34,590","34,550"
179,2016/06/15,1395/03/26,"34,580","34,580","34,640","34,600"
180,2016/06/22,1395/04/02,"34,620","34,620","34,650","34,630"
181,2016/06/21,1395/04/01,"34,570","34,570","34,610","34,600"
182,2016/06/20,1395/03/31,"34,550","34,550","34,580","34,550"
183,2016/06/19,1395/03/30,"34,560","34,540","34,570","34,540"
184,2016/06/18,1395/03/29,"34,540","34,540","34,540","34,540"
185,2016/06/16,1395/03/27,"34,590","34,550","34,590","34,550"
186,2016/06/15,1395/03/26,"34,580","34,580","34,640","34,600"
187,2016/06/14,1395/03/25,"34,560","34,560","34,600","34,590"
188,2016/06/13,1395/03/24,"34,580","34,530","34,580","34,530"
189,2016/06/12,1395/03/23,"34,590","34,580","34,600","34,600"
190,2016/06/11,1395/03/22,"34,620","34,610","34,660","34,610"
191,2016/06/09,1395/03/20,"34,590","34,590","34,600","34,600"
192,2016/06/08,1395/03/19,"34,560","34,520","34,590","34,580"
193,2016/06/07,1395/03/18,"34,540","34,540","34,580","34,550"
194,2016/06/06,1395/03/17,"34,660","34,530","34,660","34,530"
195,2016/06/05,1395/03/16,"34,700","34,670","34,700","34,670"
196,2016/06/04,1395/03/15,"34,700","34,700","34,710","34,710"
197,2016/06/03,1395/03/14,"34,700","34,700","34,710","34,710"
198,2016/06/02,1395/03/13,"34,720","34,710","34,750","34,710"
199,2016/06/01,1395/03/12,"34,630","34,600","34,650","34,650"
200,2016/05/31,1395/03/11,"34,650","34,650","34,740","34,650"
201,2016/05/30,1395/03/10,"34,690","34,580","34,710","34,630"
202,2016/05/29,1395/03/09,"34,830","34,690","34,830","34,700"
203,2016/05/28,1395/03/08,"34,700","34,700","34,840","34,790"
204,2016/05/26,1395/03/06,"34,570","34,550","34,600","34,550"
205,2016/05/25,1395/03/05,"34,640","34,540","34,640","34,540"
206,2016/05/24,1395/03/04,"34,540","34,520","34,560","34,550"
207,2016/05/23,1395/03/03,"34,400","34,400","34,500","34,490"
208,2016/05/21,1395/03/01,"34,400","34,390","34,400","34,390"
209,2016/05/19,1395/02/30,"34,410","34,370","34,420","34,370"
210,2016/05/24,1395/03/04,"34,540","34,520","34,560","34,550"
211,2016/05/23,1395/03/03,"34,400","34,400","34,500","34,490"
212,2016/05/21,1395/03/01,"34,400","34,390","34,400","34,390"
213,2016/05/19,1395/02/30,"34,410","34,370","34,420","34,370"
214,2016/05/18,1395/02/29,"34,380","34,350","34,380","34,370"
215,2016/05/17,1395/02/28,"34,410","34,370","34,410","34,370"
216,2016/05/16,1395/02/27,"34,450","34,390","34,460","34,390"
217,2016/05/15,1395/02/26,"34,390","34,360","34,420","34,420"
218,2016/05/14,1395/02/25,"34,400","34,400","34,400","34,400"
219,2016/05/12,1395/02/23,"34,500","34,430","34,500","34,430"
220,2016/05/11,1395/02/22,"34,510","34,490","34,580","34,490"
221,2016/05/10,1395/02/21,"34,510","34,500","34,540","34,500"
222,2016/05/09,1395/02/20,"34,450","34,390","34,450","34,450"
223,2016/05/08,1395/02/19,"34,450","34,420","34,510","34,460"
224,2016/05/07,1395/02/18,"34,440","34,300","34,440","34,440"
225,2016/05/04,1395/02/15,"34,480","34,420","34,480","34,430"
226,2016/05/03,1395/02/14,"34,560","34,470","34,570","34,470"
227,2016/05/02,1395/02/13,"34,570","34,500","34,620","34,500"
228,2016/05/01,1395/02/12,"34,540","34,480","34,540","34,510"
229,2016/04/30,1395/02/11,"34,560","34,530","34,570","34,550"
230,2016/04/28,1395/02/09,"34,630","34,570","34,630","34,570"
231,2016/04/27,1395/02/08,"34,650","34,600","34,650","34,600"
232,2016/04/26,1395/02/07,"34,660","34,600","34,660","34,600"
233,2016/04/25,1395/02/06,"34,700","34,670","34,730","34,670"
234,2016/04/24,1395/02/05,"34,650","34,650","34,710","34,690"
235,2016/04/23,1395/02/04,"34,630","34,590","34,630","34,590"
236,2016/04/20,1395/02/01,"34,680","34,580","34,680","34,580"
237,2016/04/19,1395/01/31,"34,540","34,540","34,640","34,640"
238,2016/04/18,1395/01/30,"34,590","34,510","34,590","34,510"
239,2016/04/17,1395/01/29,"34,700","34,550","34,700","34,550"
240,2016/04/20,1395/02/01,"34,680","34,580","34,680","34,580"
241,2016/04/19,1395/01/31,"34,540","34,540","34,640","34,640"
242,2016/04/18,1395/01/30,"34,590","34,510","34,590","34,510"
243,2016/04/17,1395/01/29,"34,700","34,550","34,700","34,550"
244,2016/04/16,1395/01/28,"34,740","34,640","34,740","34,640"
245,2016/04/14,1395/01/26,"34,650","34,590","34,650","34,620"
246,2016/04/13,1395/01/25,"34,670","34,630","34,690","34,660"
247,2016/04/12,1395/01/24,"34,820","34,690","34,820","34,690"
248,2016/04/11,1395/01/23,"34,750","34,700","34,750","34,700"
249,2016/04/10,1395/01/22,"34,760","34,720","34,800","34,720"
250,2016/04/09,1395/01/21,"34,670","34,670","34,690","34,690"
251,2016/04/08,1395/01/20,"34,650","34,650","34,650","34,650"
252,2016/04/07,1395/01/19,"34,800","34,650","34,800","34,650"
253,2016/04/06,1395/01/18,"34,910","34,690","34,930","34,700"
254,2016/04/05,1395/01/17,"34,700","34,700","34,780","34,760"
255,2016/04/04,1395/01/16,"34,500","34,480","34,610","34,500"
256,2016/04/03,1395/01/15,"34,720","34,490","34,720","34,490"
257,2016/04/02,1395/01/14,"34,890","34,750","34,940","34,750"
258,2016/03/31,1395/01/12,"34,850","34,850","34,850","34,850"
259,2016/03/30,1395/01/11,"34,890","34,820","34,890","34,820"
260,2016/03/29,1395/01/10,"34,960","34,960","35,140","35,130"
261,2016/03/27,1395/01/08,"34,660","34,660","34,670","34,660"
262,2016/03/26,1395/01/07,"34,300","34,300","34,750","34,680"
263,2016/03/17,1394/12/27,"34,250","34,250","34,250","34,250"
264,2016/03/16,1394/12/26,"34,330","34,300","34,370","34,300"
265,2016/03/15,1394/12/25,"34,240","34,240","34,310","34,290"
266,2016/03/14,1394/12/24,"34,180","34,140","34,270","34,180"
267,2016/03/12,1394/12/22,"34,290","34,270","34,290","34,270"
268,2016/03/10,1394/12/20,"34,450","34,370","34,460","34,370"
269,2016/03/09,1394/12/19,"34,120","34,090","34,270","34,240"
270,2016/03/17,1394/12/27,"34,250","34,250","34,250","34,250"
271,2016/03/16,1394/12/26,"34,330","34,300","34,370","34,300"
272,2016/03/15,1394/12/25,"34,240","34,240","34,310","34,290"
273,2016/03/14,1394/12/24,"34,180","34,140","34,270","34,180"
274,2016/03/12,1394/12/22,"34,290","34,270","34,290","34,270"
275,2016/03/10,1394/12/20,"34,450","34,370","34,460","34,370"
276,2016/03/09,1394/12/19,"34,120","34,090","34,270","34,240"
277,2016/03/08,1394/12/18,"34,250","34,050","34,250","34,080"
278,2016/03/07,1394/12/17,"34,300","34,230","34,330","34,260"
279,2016/03/06,1394/12/16,"34,260","34,260","34,340","34,340"
280,2016/03/05,1394/12/15,"34,430","34,250","34,440","34,250"
281,2016/03/03,1394/12/13,"34,560","34,450","34,570","34,450"
282,2016/03/02,1394/12/12,"34,660","34,540","34,760","34,540"
283,2016/03/01,1394/12/11,"34,560","34,540","34,620","34,540"
284,2016/02/29,1394/12/10,"34,580","34,550","34,700","34,550"
285,2016/02/28,1394/12/09,"34,810","34,550","34,850","34,550"
286,2016/02/27,1394/12/08,"34,880","34,850","34,990","34,850"
287,2016/02/25,1394/12/06,"34,890","34,750","34,890","34,750"
288,2016/02/24,1394/12/05,"34,660","34,660","34,740","34,680"
289,2016/02/23,1394/12/04,"34,550","34,550","34,720","34,650"
290,2016/02/22,1394/12/03,"34,540","34,540","34,800","34,540"
291,2016/02/21,1394/12/02,"34,440","34,370","34,540","34,500"
292,2016/02/20,1394/12/01,"34,690","34,450","34,690","34,450"
293,2016/02/18,1394/11/29,"34,820","34,710","34,890","34,710"
294,2016/02/17,1394/11/28,"34,560","34,560","34,690","34,620"
295,2016/02/16,1394/11/27,"33,960","33,960","34,430","34,430"
296,2016/02/15,1394/11/26,"34,000","33,840","34,540","33,840"
297,2016/02/14,1394/11/25,"34,590","33,800","34,620","33,800"
298,2016/02/13,1394/11/24,"34,660","33,800","34,970","33,800"
299,2016/02/10,1394/11/21,"34,100","33,800","35,000","33,800"
300,2016/02/23,1394/12/04,"34,550","34,550","34,720","34,650"
301,2016/02/22,1394/12/03,"34,540","34,540","34,800","34,540"
302,2016/02/21,1394/12/02,"34,440","34,370","34,540","34,500"
303,2016/02/20,1394/12/01,"34,690","34,450","34,690","34,450"
304,2016/02/18,1394/11/29,"34,820","34,710","34,890","34,710"
305,2016/02/17,1394/11/28,"34,560","34,560","34,690","34,620"
306,2016/02/16,1394/11/27,"33,960","33,960","34,430","34,430"
307,2016/02/15,1394/11/26,"34,000","33,840","34,540","33,840"
308,2016/02/14,1394/11/25,"34,590","33,800","34,620","33,800"
309,2016/02/13,1394/11/24,"34,660","33,800","34,970","33,800"
310,2016/02/10,1394/11/21,"34,100","33,800","35,000","33,800"
311,2016/02/09,1394/11/20,"34,210","33,800","35,440","33,800"
312,2016/02/08,1394/11/19,"35,360","33,800","35,600","33,800"
313,2016/02/07,1394/11/18,"34,270","33,800","35,640","33,800"
314,2016/02/06,1394/11/17,"34,330","33,810","35,850","33,810"
315,2016/02/04,1394/11/15,"34,260","33,820","35,990","33,820"
316,2016/02/03,1394/11/14,"34,430","33,820","36,220","33,820"
317,2016/02/02,1394/11/13,"35,570","33,830","36,180","33,830"
318,2016/02/01,1394/11/12,"36,250","33,830","36,250","33,830"
319,2016/01/31,1394/11/11,"36,050","33,840","36,050","33,840"
320,2016/01/30,1394/11/10,"34,640","33,820","36,260","33,820"
321,2016/01/28,1394/11/08,"35,860","33,840","36,270","33,840"
322,2016/01/27,1394/11/07,"36,500","33,840","36,500","33,840"
323,2016/01/26,1394/11/06,"36,430","33,850","36,430","33,850"
324,2016/01/25,1394/11/05,"35,880","33,850","36,340","33,850"
325,2016/01/24,1394/11/04,"35,890","33,870","36,470","33,870"
326,2016/01/23,1394/11/03,"36,280","33,870","36,280","33,870"
327,2016/01/21,1394/11/01,"35,040","33,830","35,040","33,830"
328,2016/01/20,1394/10/30,"35,850","33,840","35,850","33,840"
329,2016/01/19,1394/10/29,"35,850","33,830","35,960","33,830"
330,2016/01/24,1394/11/04,"35,890","33,870","36,470","33,870"
331,2016/01/23,1394/11/03,"36,280","33,870","36,280","33,870"
332,2016/01/21,1394/11/01,"35,040","33,830","35,040","33,830"
333,2016/01/20,1394/10/30,"35,850","33,840","35,850","33,840"
334,2016/01/19,1394/10/29,"35,850","33,830","35,960","33,830"
335,2016/01/18,1394/10/28,"36,020","33,840","36,020","33,840"
336,2016/01/17,1394/10/27,"35,850","33,840","36,090","33,840"
337,2016/01/16,1394/10/26,"36,200","33,840","36,200","33,840"
338,2016/01/14,1394/10/24,"34,120","33,850","36,160","33,850"
339,2016/01/13,1394/10/23,"34,160","33,870","36,690","33,870"
340,2016/01/12,1394/10/22,"34,180","33,880","36,490","33,880"
341,2016/01/11,1394/10/21,"34,250","33,890","36,990","33,890"
342,2016/01/10,1394/10/20,"34,310","33,950","37,210","33,950"
343,2016/01/09,1394/10/19,"34,250","33,990","36,280","33,990"
344,2016/01/07,1394/10/17,"34,230","33,940","36,280","33,940"
345,2016/01/06,1394/10/16,"34,240","33,940","36,950","33,940"
346,2016/01/05,1394/10/15,"34,180","33,940","36,230","33,940"
347,2016/01/04,1394/10/14,"34,120","33,840","36,660","33,890"
348,2016/01/03,1394/10/13,"36,560","33,840","36,580","33,840"
349,2016/01/02,1394/10/12,"35,650","33,840","35,650","33,840"
350,2015/12/31,1394/10/10,"35,150","33,870","36,720","33,870"
351,2015/12/30,1394/10/09,"34,070","33,830","36,520","33,830"
352,2015/12/28,1394/10/07,"34,070","33,800","36,520","33,800"
353,2015/12/27,1394/10/06,"34,120","33,800","36,590","33,800"
354,2015/12/26,1394/10/05,"34,160","33,800","34,160","33,850"
355,2015/12/24,1394/10/03,"34,140","33,880","36,580","33,880"
356,2015/12/23,1394/10/02,"34,120","33,870","36,530","33,870"
357,2015/12/22,1394/10/01,"36,290","33,860","36,400","33,860"
358,2015/12/21,1394/09/30,"34,100","33,840","36,340","33,840"
359,2015/12/20,1394/09/29,"34,040","33,850","36,190","33,850"
360,2015/12/26,1394/10/05,"34,160","33,800","34,160","33,850"
361,2015/12/24,1394/10/03,"34,140","33,880","36,580","33,880"
362,2015/12/23,1394/10/02,"34,120","33,870","36,530","33,870"
363,2015/12/22,1394/10/01,"36,290","33,860","36,400","33,860"
364,2015/12/21,1394/09/30,"34,100","33,840","36,340","33,840"
365,2015/12/20,1394/09/29,"34,040","33,850","36,190","33,850"
366,2015/12/19,1394/09/28,"34,300","33,800","36,340","33,800"
367,2015/12/17,1394/09/26,"34,390","33,890","36,450","33,890"
368,2015/12/16,1394/09/25,"34,320","33,970","36,230","33,970"
369,2015/12/15,1394/09/24,"34,300","33,940","36,100","33,940"
370,2015/12/14,1394/09/23,"36,240","33,940","36,290","33,940"
371,2015/12/13,1394/09/22,"36,250","33,940","36,290","33,940"
372,2015/12/09,1394/09/18,"34,450","33,950","36,400","33,950"
373,2015/12/08,1394/09/17,"36,200","33,960","36,200","33,960"
374,2015/12/07,1394/09/16,"35,780","33,960","36,390","33,960"
375,2015/12/06,1394/09/15,"36,000","33,970","36,000","33,970"
376,2015/12/05,1394/09/14,"36,190","33,970","36,190","33,970"
377,2015/12/03,1394/09/12,"34,330","33,970","36,350","33,970"
378,2015/12/01,1394/09/10,"34,170","33,990","36,470","33,990"
379,2015/11/30,1394/09/09,"35,080","33,990","35,830","33,990"
380,2015/11/29,1394/09/08,"36,530","33,990","36,530","33,990"
381,2015/11/28,1394/09/07,"33,920","33,920","36,390","33,990"
382,2015/11/27,1394/09/06,"33,930","33,930","33,930","33,930"
383,2015/11/26,1394/09/05,"35,990","33,920","35,990","33,920"
384,2015/11/25,1394/09/04,"35,870","33,990","35,930","33,990"
385,2015/11/24,1394/09/03,"35,420","33,980","35,810","33,980"
386,2015/11/23,1394/09/02,"35,750","33,940","35,750","33,940"
387,2015/11/22,1394/09/01,"34,900","33,940","35,690","33,940"
388,2015/11/21,1394/08/30,"34,590","33,930","35,570","33,930"
389,2015/11/19,1394/08/28,"35,610","33,930","35,610","33,930"
390,2015/11/26,1394/09/05,"35,990","33,920","35,990","33,920"
391,2015/11/25,1394/09/04,"35,870","33,990","35,930","33,990"
392,2015/11/24,1394/09/03,"35,420","33,980","35,810","33,980"
393,2015/11/23,1394/09/02,"35,750","33,940","35,750","33,940"
394,2015/11/22,1394/09/01,"34,900","33,940","35,690","33,940"
395,2015/11/21,1394/08/30,"34,590","33,930","35,570","33,930"
396,2015/11/19,1394/08/28,"35,610","33,930","35,610","33,930"
397,2015/11/18,1394/08/27,"34,270","33,930","35,590","33,930"
398,2015/11/17,1394/08/26,"34,260","33,940","35,530","33,940"
399,2015/11/16,1394/08/25,"35,590","33,940","35,590","33,940"
400,2015/11/15,1394/08/24,"34,330","33,940","35,700","33,940"
401,2015/11/14,1394/08/23,"35,580","33,990","35,650","33,990"
402,2015/11/12,1394/08/21,"34,790","33,930","35,450","33,930"
403,2015/11/11,1394/08/20,"35,070","33,940","35,350","33,940"
404,2015/11/10,1394/08/19,"35,190","33,950","35,500","33,950"
405,2015/11/09,1394/08/18,"34,200","33,960","35,350","33,960"
406,2015/11/08,1394/08/17,"35,080","33,950","35,120","33,950"
407,2015/11/07,1394/08/16,"34,950","33,930","34,970","33,930"
408,2015/11/05,1394/08/14,"34,950","33,890","34,950","33,890"
409,2015/11/04,1394/08/13,"34,990","33,930","34,990","33,930"
410,2015/11/03,1394/08/12,"34,550","33,940","34,950","33,940"
411,2015/11/02,1394/08/11,"34,150","33,940","34,980","33,940"
412,2015/11/01,1394/08/10,"34,980","33,950","34,980","33,950"
413,2015/10/31,1394/08/09,"34,080","33,890","34,820","33,890"
414,2015/10/29,1394/08/07,"34,090","33,890","34,850","33,890"
415,2015/10/28,1394/08/06,"34,340","33,900","34,900","33,900"
416,2015/10/27,1394/08/05,"34,040","33,890","34,790","33,890"
417,2015/10/26,1394/08/04,"34,410","33,880","34,550","33,880"
418,2015/10/25,1394/08/03,"34,010","33,850","34,600","33,850"
419,2015/10/22,1394/07/30,"34,410","33,850","34,540","33,850"
420,2015/10/28,1394/08/06,"34,340","33,900","34,900","33,900"
421,2015/10/27,1394/08/05,"34,040","33,890","34,790","33,890"
422,2015/10/26,1394/08/04,"34,410","33,880","34,550","33,880"
423,2015/10/25,1394/08/03,"34,010","33,850","34,600","33,850"
424,2015/10/22,1394/07/30,"34,410","33,850","34,540","33,850"
425,2015/10/21,1394/07/29,"34,270","33,830","34,390","33,830"
426,2015/10/20,1394/07/28,"34,190","33,810","34,290","33,810"
427,2015/10/19,1394/07/27,"34,330","33,810","34,350","33,810"
428,2015/10/18,1394/07/26,"34,390","33,870","34,390","33,870"
429,2015/10/17,1394/07/25,"34,450","33,870","34,530","33,870"
430,2015/10/15,1394/07/23,"34,530","33,880","34,600","33,880"
431,2015/10/14,1394/07/22,"33,950","33,880","34,670","33,890"
432,2015/10/13,1394/07/21,"34,420","33,880","34,550","33,880"
433,2015/10/12,1394/07/20,"34,700","33,890","34,700","33,890"
434,2015/10/11,1394/07/19,"34,400","33,900","34,650","33,900"
435,2015/10/10,1394/07/18,"34,140","33,980","34,790","33,980"
436,2015/10/08,1394/07/16,"34,400","33,980","34,790","33,980"
437,2015/10/07,1394/07/15,"34,560","33,990","34,750","33,990"
438,2015/10/06,1394/07/14,"34,160","33,990","34,850","33,990"
439,2015/10/05,1394/07/13,"34,230","33,990","34,500","33,990"
440,2015/10/04,1394/07/12,"34,450","33,950","34,450","33,950"
441,2015/10/03,1394/07/11,"34,370","34,090","34,610","34,090"
442,2015/10/01,1394/07/09,"34,290","34,050","34,520","34,050"
443,2015/09/30,1394/07/08,"34,650","34,090","34,650","34,090"
444,2015/09/29,1394/07/07,"34,170","33,950","34,250","34,090"
445,2015/09/28,1394/07/06,"34,010","33,920","34,200","33,920"
446,2015/09/27,1394/07/05,"33,910","33,910","34,200","33,930"
447,2015/09/26,1394/07/04,"33,950","33,840","33,970","33,840"
448,2015/09/23,1394/07/01,"33,900","33,850","33,950","33,850"
449,2015/09/22,1394/06/31,"34,020","33,880","34,080","33,880"
450,2015/09/29,1394/07/07,"34,170","33,950","34,250","34,090"
451,2015/09/28,1394/07/06,"34,010","33,920","34,200","33,920"
452,2015/09/27,1394/07/05,"33,910","33,910","34,200","33,930"
453,2015/09/26,1394/07/04,"33,950","33,840","33,970","33,840"
454,2015/09/23,1394/07/01,"33,900","33,850","33,950","33,850"
455,2015/09/22,1394/06/31,"34,020","33,880","34,080","33,880"
456,2015/09/21,1394/06/30,"33,820","33,720","33,820","33,720"
457,2015/09/20,1394/06/29,"34,020","33,830","34,040","33,830"
458,2015/09/19,1394/06/28,"33,980","33,850","34,000","33,850"
459,2015/09/17,1394/06/26,"33,990","33,850","33,990","33,850"
460,2015/09/16,1394/06/25,"34,510","33,930","34,510","33,930"
461,2015/09/15,1394/06/24,"34,340","33,950","34,920","33,950"
462,2015/09/14,1394/06/23,"34,130","34,130","34,750","34,200"
463,2015/09/13,1394/06/22,"34,040","33,980","34,560","33,980"
464,2015/09/12,1394/06/21,"34,370","33,900","34,500","33,900"
465,2015/09/10,1394/06/19,"33,920","33,850","34,300","33,850"
466,2015/09/09,1394/06/18,"34,220","33,830","34,320","33,850"
467,2015/09/08,1394/06/17,"34,150","33,830","34,370","33,830"
468,2015/09/07,1394/06/16,"34,220","33,890","34,270","33,890"
